processed_m4332_ME21_HV0_test40_SRCoff_170710_080727_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
1785	36	0	638	166	159	163	166	0	0	0	0	0	315	1584	323	3	190	133	181	187	9	3	1	7	1	190	10	190	0	0	0	190	0	179020	150042	148467	207881	286	2947	1993675	325	188	214	201	190
49192	2155	2072	43262	15292	12827	9556	7260	0	0	0	0	0	6663	128119	36599	1327	36364	235	34581	35039	1783	1325	448	906	297	36364	2231	36364	2079	1732	347	34632	1732	222282	186641	184831	257074	2365	583	2048048	40991	17468	16556	12576	8680
1775	25	0	616	147	156	162	165	0	0	0	0	0	311	1493	305	3	184	121	174	182	10	2	0	8	1	184	10	184	0	0	0	184	0	222898	186946	185015	258849	2365	583	2479479	317	170	204	200	188
49352	2227	2108	43524	15288	12950	9695	7374	0	0	0	0	0	6899	129088	36625	1309	36360	265	34537	35055	1823	1305	460	978	272	36360	2283	36360	2113	1761	352	34599	1761	266422	223571	221375	308202	382	2344	2533863	41126	17445	16697	12773	8724
1731	32	0	612	157	164	153	149	0	0	0	0	0	321	1440	291	3	174	117	163	172	11	2	0	9	0	174	11	174	0	0	0	174	0	267034	223862	221549	309933	382	2344	2965294	306	180	219	205	178
50209	2228	2093	44117	15594	12966	9925	7444	0	0	0	0	0	6776	130644	37341	1341	37073	268	35222	35733	1851	1340	452	963	301	37073	2303	37073	2110	1731	379	35342	1731	311151	261203	258622	360142	2492	4075	3019666	41769	17779	16807	13052	8791
1820	35	0	604	183	136	146	160	0	0	0	0	0	294	1470	310	5	185	125	174	180	11	5	0	6	2	185	11	185	0	0	0	185	0	311755	261513	258807	361962	2492	4075	3451098	322	203	191	188	184
50405	2220	2107	44421	15705	13074	9935	7404	0	0	0	0	0	6928	131320	37493	1332	37217	276	35398	35886	1819	1331	471	959	268	37217	2290	37217	2119	1784	335	35433	1784	356177	299006	296024	412367	515	1763	3505481	41985	17902	16884	13085	8851
1765	24	0	611	152	160	149	162	0	0	0	0	0	311	1491	300	9	173	127	166	165	7	8	6	5	1	173	13	173	0	0	0	173	0	356788	299306	296197	414134	515	1763	3936912	321	174	206	195	190
52216	2331	2198	45955	16054	13706	10224	7775	0	0	0	0	0	7194	135906	38761	1361	38478	283	36544	37119	1934	1359	442	1017	255	38478	2376	38478	2207	1842	365	36636	1842	402743	338067	334675	466351	2722	3605	3991285	43373	18409	17518	13451	9167
1767	34	0	653	177	188	142	165	0	0	0	0	0	361	1550	292	5	164	128	158	160	6	4	1	3	0	164	7	164	0	0	0	164	0	403396	338359	334839	468118	2722	3605	4422716	337	208	243	186	183
