processed_m4376_ME11_HV0_test40_SRCoff_170711_180506_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
5996	105	528	1811	627	708	505	0	5	12	11	28	1783	1358	3564	453	11	450	3	417	439	33	11	4	26	2	450	37	450	603	81	522	369	81	61912	15308	15150	206230	3434	2555	7999228	0	0	0	0	0
182	4	0	7	1	3	2	0	0	1	0	1	6	5	13	2	0	2	0	1	2	1	0	0	1	0	2	1	2	0	0	0	2	0	61919	15310	15152	206412	3434	2555	8147276	0	0	0	0	0
5760	128	523	1802	607	734	499	0	5	11	7	23	1779	1337	3527	465	8	462	3	424	454	38	8	1	31	4	462	39	462	599	80	519	382	80	63721	15775	15614	212172	4033	2635	8201649	0	0	0	0	0
194	2	0	9	1	3	5	0	0	0	0	0	9	5	20	4	0	3	1	3	3	0	0	0	0	0	3	0	3	0	0	0	3	0	63730	15779	15617	212366	4033	2635	8349699	0	0	0	0	0
6508	164	572	2060	677	855	561	0	7	13	7	27	2033	1555	3998	505	13	502	3	461	489	41	13	3	31	4	502	44	502	654	79	575	423	79	65790	16284	16119	218874	591	2714	8404072	0	0	0	0	0
201	3	0	6	3	2	1	0	0	0	0	0	6	4	12	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65796	16286	16119	219076	591	2714	8552110	0	0	0	0	0
5060	101	457	1652	541	675	456	0	5	13	8	25	1627	1234	3227	418	10	414	4	390	404	24	10	3	17	1	414	27	414	532	63	469	351	63	67448	16704	16533	224136	1123	2777	8606495	0	0	0	0	0
179	2	0	10	4	5	0	0	0	1	0	1	9	9	18	1	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	67458	16705	16534	224316	1123	2777	8754533	0	0	0	0	0
5177	117	448	1626	558	652	446	0	6	10	7	22	1603	1223	3208	403	16	402	1	362	386	40	16	3	27	6	402	43	402	521	75	446	327	75	69084	17108	16936	229493	1644	2852	8808907	0	0	0	0	0
198	4	0	2	0	2	0	0	0	0	0	0	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69086	17108	16936	229691	1644	2852	8956956	0	0	0	0	0
4415	89	402	1369	457	540	383	0	11	8	4	20	1348	1022	2715	347	5	342	5	312	337	30	5	0	25	0	342	30	342	467	56	411	286	56	70455	17455	17278	234106	2111	2908	9011328	0	0	0	0	0
182	4	0	5	1	2	0	0	0	1	1	2	3	4	8	1	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	70460	17456	17279	234288	2111	2908	9159379	0	0	0	0	0
4105	90	357	1290	448	523	337	0	7	10	9	26	1264	993	2502	297	8	296	1	266	288	30	8	1	23	1	296	31	296	417	44	373	252	44	71750	17753	17575	238394	2528	2952	9213751	0	0	0	0	0
212	3	0	4	0	2	2	0	0	0	0	0	4	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71754	17753	17575	238606	2528	2952	9361802	0	0	0	0	0
3979	94	347	1242	438	473	348	0	7	8	13	25	1216	925	2457	317	8	313	4	287	305	26	8	2	20	0	313	28	313	394	60	334	253	60	72996	18070	17888	242585	2922	3012	9416174	0	0	0	0	0
199	1	0	8	4	1	2	0	0	0	1	1	7	5	17	3	0	3	0	3	3	0	0	0	0	0	3	0	3	0	0	0	3	0	73004	18073	17891	242784	2922	3012	9564214	0	0	0	0	0
4342	88	395	1348	463	551	352	0	5	8	5	18	1330	1025	2582	323	4	322	1	294	318	28	4	0	24	2	322	28	322	447	58	389	264	58	74352	18396	18213	247126	3369	3070	9618598	0	0	0	0	0
196	2	0	4	1	1	1	0	0	0	1	1	3	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74356	18396	18213	247322	3369	3070	9766637	0	0	0	0	0
4454	85	384	1442	521	588	361	0	4	5	7	16	1426	1077	2821	365	8	362	3	339	354	23	8	4	19	3	362	27	362	431	55	376	307	55	75798	18761	18575	251776	3800	3125	9821009	0	0	0	0	0
186	0	0	5	1	3	1	0	0	0	0	0	5	3	10	2	0	2	0	2	2	0	0	0	0	0	2	0	2	0	0	0	2	0	75803	18763	18577	251962	3800	3125	9969060	0	0	0	0	0
4063	93	366	1237	397	525	343	0	5	2	9	16	1221	915	2454	322	7	319	3	292	312	27	7	2	22	0	319	29	319	427	70	357	249	70	77040	19085	18896	256026	131	3195	10023432	0	0	0	0	0
191	3	0	11	7	2	1	0	1	0	0	1	10	11	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77051	19085	18896	256217	131	3195	10171481	0	0	0	0	0
4338	72	386	1305	459	513	346	0	5	8	12	25	1280	976	2561	329	10	325	4	303	315	22	10	2	14	1	325	24	325	433	58	375	267	58	78356	19414	19221	260555	564	3253	10225855	0	0	0	0	0
