processed_m4398_ME21_HV0_test40_SRCoff_170713_163735_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
486	4	0	64	22	15	16	11	0	0	0	0	0	49	120	15	0	4	11	4	4	0	0	0	0	0	4	0	4	0	0	0	4	0	196531	47733	46257	553507	1097	1907	3086874	23	24	22	22	15
35882	1014	1432	12738	4222	3971	2801	2000	0	0	0	0	0	9570	24977	3168	112	3093	75	2738	2981	355	112	27	270	25	3093	382	3093	1977	129	1848	2964	129	209269	50901	49350	589389	3074	2036	3141257	10400	4998	5187	3590	2401
438	7	0	77	22	19	18	18	0	0	0	0	0	63	148	14	0	9	5	8	9	1	0	0	1	0	9	1	9	0	0	0	9	0	209346	50915	49359	589827	3074	2036	3289297	26	25	27	23	20
36607	1034	1430	12967	4215	4071	2922	2064	0	0	0	0	0	9779	25423	3188	127	3109	79	2735	2982	374	127	35	282	23	3109	409	3109	1962	143	1819	2966	143	222313	54103	52468	626435	940	2179	3343680	10638	4989	5302	3741	2504
432	3	0	70	17	17	16	21	0	0	0	0	0	59	130	11	0	6	5	6	6	0	0	0	0	0	6	0	6	0	0	0	6	0	222383	54114	52474	626867	940	2179	3491719	22	18	24	25	22
36672	1068	1428	13023	4215	4126	2850	2097	0	0	0	0	0	9805	25531	3218	110	3140	78	2756	3030	384	110	22	296	21	3140	406	3140	1950	135	1815	3005	135	235406	57332	55614	663539	2890	2314	3546093	10599	4954	5316	3629	2480
455	4	0	60	14	19	17	12	0	0	0	0	0	44	116	16	0	5	11	5	5	0	0	0	0	0	5	0	5	0	0	0	5	0	235467	57348	55619	663994	2890	2314	3694142	16	16	21	26	14
36697	1118	1459	13124	4177	4248	2948	2073	0	0	0	0	0	9889	25899	3235	135	3147	88	2741	3012	406	135	26	297	31	3147	432	3147	1956	134	1822	3013	134	248591	60583	58766	700691	750	2448	3748515	10656	4901	5377	3818	2502
504	8	0	67	20	22	15	12	0	0	0	0	0	58	120	9	0	4	5	3	4	1	0	0	1	0	4	1	4	0	0	0	4	0	248658	60592	58770	701195	750	2448	3896566	27	24	24	20	14
37000	1124	1452	13169	4247	4203	2865	2142	0	0	0	0	0	9980	25859	3189	99	3105	84	2708	3006	397	99	22	320	21	3105	419	3105	2015	121	1894	2984	121	261827	63781	61875	738195	2765	2569	3950938	10761	5019	5374	3719	2583
414	3	0	61	15	17	11	18	0	0	0	0	0	48	116	13	0	5	8	5	5	0	0	0	0	0	5	0	5	0	0	0	5	0	261888	63794	61880	738609	2765	2569	4098976	18	17	21	17	21
36345	1006	1440	12827	4242	4155	2733	1958	0	0	0	0	0	9660	25115	3167	106	3072	95	2711	2966	361	106	18	273	26	3072	379	3072	1960	133	1827	2939	133	274715	66961	64952	774954	629	2702	4153361	10451	5003	5277	3535	2356
457	11	0	70	22	23	12	15	0	0	0	0	0	57	132	13	0	5	8	2	5	3	0	0	3	0	5	3	5	0	0	0	5	0	274785	66974	64957	775411	629	2702	4301401	23	26	34	17	15
37397	1150	1462	13304	4411	4112	2992	2090	0	0	0	0	0	10098	25953	3206	114	3112	94	2719	2998	393	114	26	305	17	3112	419	3112	2018	145	1873	2967	145	288089	70180	68069	812809	2647	2847	4355784	10890	5176	5346	3815	2576
