processed_m4418_ME21_HV0_test40_SRCoff_170713_205612_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
57898	2645	2226	171878	47372	42584	34025	51306	0	0	0	0	0	127882	300774	43996	1865	43473	523	41183	41609	2290	1864	599	1025	357	43473	2889	43473	2237	2165	72	41308	2165	14739243	667744	626047	1435986	3140	1925	6069483	25470	54089	55912	42550	54664
46750	98	0	937853	229365	215864	174669	323328	0	0	0	0	0	935112	1168090	2741	6	241	2500	226	235	15	6	2	11	2	241	17	241	0	0	0	241	0	15677373	670486	626288	1482753	3140	1925	6473925	803	261428	285041	213282	337359
55235	2430	2088	169053	46024	42387	33375	50467	0	0	0	0	0	127192	293198	41861	1709	41314	547	39192	39606	2122	1708	562	976	333	41314	2684	41314	2095	2025	70	39289	2025	15846724	712348	667602	1537997	1139	3950	6528298	24230	52580	55622	41798	53616
46480	78	0	937084	229423	217151	174081	321934	0	0	0	0	0	934324	1167142	2760	9	246	2514	229	238	17	8	1	10	2	246	18	246	0	0	0	246	0	16784089	715109	667849	1584492	1139	3950	6932750	872	261584	286006	212827	336035
58525	2672	2289	172431	47418	43312	33885	51364	0	0	0	0	0	127579	303421	44852	1903	44261	591	41934	42358	2327	1903	616	1040	384	44261	2943	44261	2298	2215	83	42046	2215	16956815	759963	712110	1643031	3437	2069	6987122	26013	54254	56611	42592	54741
46546	80	0	937288	229084	215618	174504	323525	0	0	0	0	0	934517	1167045	2771	5	222	2549	211	217	11	5	2	8	2	222	13	222	0	0	0	222	0	17894356	762735	712332	1689590	3437	2069	7391564	747	261259	284577	213092	337374
56265	2521	2062	170473	46805	42522	33579	50849	0	0	0	0	0	127660	296352	42813	1800	42243	569	40036	40444	2207	1799	599	1007	371	42243	2806	42243	2071	1985	86	40258	1985	18065101	805548	754575	1745864	1412	4054	7445937	24637	53370	55822	42000	54097
46486	87	0	938104	228914	216248	174842	323472	0	0	0	0	0	935288	1168737	2816	6	222	2594	212	216	10	6	1	5	0	222	11	222	0	0	0	222	0	19003483	808366	754797	1792369	1412	4054	7850388	727	260964	285859	213732	337620

processed_m4421_ME21_3300_test40_SRCoff_170713_214123_TMBCounters.txt																																													
alct0 valid pattern flag received	alct1 valid pattern flag received	raw hits readout   	Pretrigger   	Pretrigger on CFEB0	Pretrigger on CFEB1	Pretrigger on CFEB2	Pretrigger on CFEB3	Pretrigger on CFEB4	Pretrigger on CFEB5	Pretrigger on CFEB6	Pretrigger on ME1A CFEB 4-6 only	Pretrigger on ME1B CFEBs 0-3 only	Discarded, CLCT0 invalid pattern after drift	BX pretrig waiting for triads to dissipate	clct0 sent to TMB matching section	clct1 sent to TMB matching section	TMB accepted alct	TMB match reject event  	Matching found one ALCT	Matching found one CLCT	Matching found two ALCTs	Matching found two CLCTs	ALCT0 copied into ALCT1 to make 2nd LCT	CLCT0 copied into CLCT1 to make 2nd LCT	LCT1 has higher quality than LCT0 	Transmitted LCT0 to MPC	Transmitted LCT1 to MPC	MPC rejected both LCT0 and LCT1	L1A received   	L1A received, TMB in L1A window	L1A received, no TMB in window	TMB triggered, no L1A in window	TMB readouts completed	Pretrigger counter   	CLCT counter   	TMB trigger counter	ALCTs received counter	L1As received counter 	Readout counter 	Orbit counter	CLCT pre-trigger and ALCT coincidence counter	CFEB0 active flag sent to DMB for readout	CFEB1 active flag sent to DMB for readout	CFEB2 active flag sent to DMB for readout	CFEB3 active flag sent to DMB for readout
51331	1659	2085	94073	24534	24359	18918	27166	0	0	0	0	0	88625	132224	5448	165	5166	282	4599	5001	567	165	38	440	35	5166	605	5166	2358	236	2122	4930	236	163081	5602	5170	54327	2358	236	104802	16833	28495	31738	23387	29172
23819	37	0	550638	134440	135142	107766	176689	0	0	0	0	0	549429	681680	1209	1	26	1183	22	25	4	1	0	3	0	26	4	26	0	0	0	26	0	713875	6811	5196	78152	2358	236	509255	391	155337	177265	132439	185699
47320	1569	1943	92396	24195	23849	18588	26682	0	0	0	0	0	87387	128604	5009	160	4763	246	4233	4603	530	160	33	403	26	4763	563	4763	2184	190	1994	4573	190	806452	11820	9959	125478	446	426	563627	15558	28012	31238	22910	28549
24048	34	0	552414	135241	134232	108778	177473	0	0	0	0	0	551162	684061	1252	3	33	1219	29	30	4	3	0	1	0	33	4	33	0	0	0	33	0	1359031	13072	9992	149528	446	426	968069	401	155812	176483	133502	186576
47596	1513	1970	92300	24211	23607	18512	26876	0	0	0	0	0	87185	128422	5115	124	4843	272	4299	4719	544	124	20	440	23	4843	564	4843	2225	205	2020	4638	205	1451499	18187	14835	197127	2671	631	1022441	15532	28049	30987	23017	28745
23889	41	0	551519	134738	134715	107823	177591	0	0	0	0	0	550321	683093	1198	0	29	1169	26	29	3	0	0	3	0	29	3	29	0	0	0	29	0	2003182	19385	14864	221022	2671	631	1426894	389	155181	176754	132492	186680
